date,open,high,low,close,volume,oi,SYMBOL,MA_VOL,MA_OI,RSI,VWAP
2023-11-01 11:55:00,77.0,78.75,76.1,76.8,66900,1803100,NIFTY23N0919200CE,49400.0,1800270.0,54.04552210816397,82.46324604671406
2023-11-01 12:00:00,76.8,77.55,75.5,76.0,16550,1801050,NIFTY23N0919200CE,45345.0,1801210.0,45.7081304948011,82.43403069548519
2023-11-01 12:05:00,76.0,78.0,75.4,77.5,19100,1799100,NIFTY23N0919200CE,43410.0,1800765.0,60.1252803372961,82.40404156435918
2023-11-01 12:10:00,77.5,79.6,77.4,79.0,44850,1793650,NIFTY23N0919200CE,37990.0,1800225.0,70.06259052400436,82.35651639731594
2023-11-01 12:15:00,79.0,85.0,78.0,80.85,121300,1798800,NIFTY23N0919200CE,46275.0,1800735.0,78.37210900234129,82.3208348180431
2023-11-01 12:20:00,80.6,82.35,79.1,81.0,61900,1803800,NIFTY23N0919200CE,47280.0,1801115.0,78.96388417049667,82.29573967261423
2023-11-01 12:25:00,81.0,82.5,79.95,80.65,57450,1812700,NIFTY23N0919200CE,50140.0,1801730.0,73.12792040296308,82.27649020830845
2023-11-01 12:30:00,80.65,80.65,74.45,76.2,80800,1821650,NIFTY23N0919200CE,54930.0,1803300.0,33.62838135326913,82.16780738565743
2023-11-01 12:35:00,75.85,76.45,70.5,72.9,70800,1831100,NIFTY23N0919200CE,56610.0,1806610.0,22.408547029512427,82.00731219833726
2023-11-01 12:40:00,72.9,73.15,70.1,72.1,108600,1860700,NIFTY23N0919200CE,64825.0,1812565.0,20.350989140237036,81.73165046695713
2023-11-01 12:45:00,72.1,72.3,68.7,71.15,77150,1869450,NIFTY23N0919200CE,65850.0,1819200.0,17.909941953120825,81.52463317092975
2023-11-01 12:50:00,70.95,73.1,68.85,71.1,51350,1883700,NIFTY23N0919200CE,69330.0,1827465.0,17.76971627214815,81.39481155340623
2023-11-01 12:55:00,71.1,71.95,70.0,70.85,30100,1884350,NIFTY23N0919200CE,70430.0,1835990.0,16.94073331418562,81.31959496311512
2023-11-01 13:00:00,70.85,70.85,65.25,69.95,126550,1893400,NIFTY23N0919200CE,78600.0,1845965.0,14.001398608291701,80.9488277687611
2023-11-01 13:05:00,69.95,70.0,65.6,66.3,94300,1922700,NIFTY23N0919200CE,75900.0,1858355.0,7.449201715242015,80.65679308571384
2023-11-01 13:10:00,66.3,67.0,57.25,58.75,244450,1969100,NIFTY23N0919200CE,94155.0,1874885.0,3.3707039450862357,79.62382633775819
2023-11-01 13:15:00,58.55,60.45,55.25,59.75,284450,1998100,NIFTY23N0919200CE,116855.0,1893425.0,11.401861622396686,78.40559911132719
2023-11-01 13:20:00,59.9,61.8,57.7,58.7,117450,2052300,NIFTY23N0919200CE,120520.0,1916490.0,10.280413397437243,77.96389705130615
2023-11-01 13:25:00,59.0,62.0,57.5,61.3,144200,2090700,NIFTY23N0919200CE,127860.0,1942450.0,31.21968921975071,77.47293624607609
2023-11-01 13:30:00,61.3,63.5,59.55,61.2,120150,2095950,NIFTY23N0919200CE,129015.0,1965975.0,30.873276538595576,77.11017566127616
2023-11-01 13:35:00,61.2,62.25,60.2,61.95,66700,2093800,NIFTY23N0919200CE,127970.0,1988410.0,37.386615263543106,76.91640032561392
2023-11-01 13:40:00,61.85,66.45,59.75,66.25,113250,2099100,NIFTY23N0919200CE,134160.0,2009950.0,62.62481066639796,76.653430521073
2023-11-01 13:45:00,66.0,67.0,62.8,64.55,64950,2114250,NIFTY23N0919200CE,137645.0,2032940.0,52.2223115559316,76.51484043095029
2023-11-01 13:50:00,64.95,65.45,62.0,63.3,67850,2125600,NIFTY23N0919200CE,131775.0,2056160.0,45.30539844313805,76.3590170048395
2023-11-01 13:55:00,63.45,63.7,60.25,61.15,78950,2138900,NIFTY23N0919200CE,130240.0,2077780.0,35.2634229908277,76.15632169816277
2023-11-01 14:00:00,61.15,63.6,60.5,61.8,57350,2149600,NIFTY23N0919200CE,111530.0,2095830.0,40.266870835534476,76.01521372856718
2023-11-01 14:05:00,61.65,63.85,59.7,62.85,82850,2165150,NIFTY23N0919200CE,91370.0,2112535.0,48.33064956675728,75.81860971982427
2023-11-01 14:10:00,62.85,63.4,58.35,60.25,49400,2171250,NIFTY23N0919200CE,84565.0,2124430.0,34.08734932081507,75.69172924471265
2023-11-01 14:15:00,60.25,61.9,58.0,61.6,93850,2174900,NIFTY23N0919200CE,79530.0,2132850.0,44.670504024629224,75.45383368234289
2023-11-01 14:20:00,61.6,61.6,59.2,60.9,56550,2168250,NIFTY23N0919200CE,73170.0,2140080.0,40.45989072829815,75.31467483236084
2023-11-01 14:25:00,60.9,60.9,58.8,59.05,138350,2179300,NIFTY23N0919200CE,80335.0,2148630.0,30.852616165647547,74.96295965611138
2023-11-01 14:30:00,59.4,60.45,55.6,59.45,203750,2223550,NIFTY23N0919200CE,89385.0,2161075.0,35.02261561836136,74.43817351919647
2023-11-01 14:35:00,59.95,60.15,57.7,59.2,82800,2240150,NIFTY23N0919200CE,91170.0,2173665.0,33.44680191409966,74.24095658419053
2023-11-01 14:40:00,59.2,59.3,57.05,57.9,79300,2244750,NIFTY23N0919200CE,92315.0,2185580.0,25.878361078761845,74.04545474196026
2023-11-01 14:45:00,57.75,60.3,57.2,59.9,89950,2249300,NIFTY23N0919200CE,93415.0,2196620.0,48.353030842633245,73.84356196582804
2023-11-01 14:50:00,59.8,60.35,58.0,59.5,76550,2237950,NIFTY23N0919200CE,95335.0,2205455.0,44.9459759608328,73.67771090014483
2023-11-01 14:55:00,59.5,64.0,59.2,61.3,130400,2244150,NIFTY23N0919200CE,100090.0,2213355.0,60.5728816502413,73.44591702185633
2023-11-01 15:00:00,61.3,62.9,54.95,55.45,237350,2252350,NIFTY23N0919200CE,118885.0,2221465.0,28.132511462231804,72.92089003007366
2023-11-01 15:05:00,55.45,56.3,54.1,54.7,171650,2283500,NIFTY23N0919200CE,126665.0,2232325.0,25.908838475488537,72.49795839187489
2023-11-01 15:10:00,54.85,56.4,53.15,53.3,132250,2298400,NIFTY23N0919200CE,134235.0,2245340.0,21.87446075530574,72.1720834094286
2023-11-01 15:15:00,53.2,53.45,50.0,50.7,413450,2327800,NIFTY23N0919200CE,161745.0,2260190.0,16.066681284646833,71.07092285354345
2023-11-01 15:20:00,50.7,51.4,50.1,50.45,238050,2373500,NIFTY23N0919200CE,165175.0,2275185.0,15.569822362428418,70.46656275317905
2023-11-01 15:25:00,50.5,51.25,49.5,50.2,335600,2387150,NIFTY23N0919200CE,190455.0,2289885.0,14.990355173227504,69.65952324121977
2023-11-02 09:15:00,84.55,97.2,70.0,96.6,1711700,2345750,NIFTY23N0919200CE,353695.0,2299985.0,91.17646484916877,87.93333333333332
2023-11-02 09:20:00,96.5,103.8,94.5,100.7,1135000,2412650,NIFTY23N0919200CE,458200.0,2316320.0,91.97121948643631,92.61149869439467
2023-11-02 09:25:00,100.3,103.05,96.55,101.65,911300,2533650,NIFTY23N0919200CE,541675.0,2345890.0,92.1753487193724,94.50422077346107
2023-11-02 09:30:00,101.6,103.5,99.25,102.7,800500,2649450,NIFTY23N0919200CE,608685.0,2386420.0,92.44087224743589,95.7883302255859
2023-11-02 09:35:00,102.2,108.55,99.0,108.3,847200,2788550,NIFTY23N0919200CE,669670.0,2440040.0,93.83546415716579,97.2764199517793
2023-11-02 09:40:00,108.2,109.4,103.15,104.15,595500,2862900,NIFTY23N0919200CE,712055.0,2497980.0,80.139511938901,98.09906240974028
2023-11-02 09:45:00,104.1,104.65,99.15,101.8,452950,2894300,NIFTY23N0919200CE,744125.0,2557570.0,72.63533684088824,98.36347156480714
2023-11-02 09:50:00,101.6,102.7,93.4,100.85,695250,2879400,NIFTY23N0919200CE,772305.0,2612730.0,69.35369178366328,98.42375059445548
2023-11-02 09:55:00,100.05,101.7,90.5,93.2,572800,3015550,NIFTY23N0919200CE,805780.0,2676935.0,47.673314300562616,98.17968141634941
2023-11-02 10:00:00,93.5,95.95,92.3,93.9,409900,3079300,NIFTY23N0919200CE,813210.0,2746150.0,49.4796972201035,97.97152406307514
2023-11-02 10:05:00,94.15,95.95,93.1,95.6,330150,3159250,NIFTY23N0919200CE,675055.0,2827500.0,54.27185460140188,97.85104001102938
2023-11-02 10:10:00,95.5,96.8,85.45,88.0,888150,3302100,NIFTY23N0919200CE,650370.0,2916445.0,35.469991221351286,97.11322251810975
2023-11-02 10:15:00,87.6,89.25,85.5,87.55,399300,3331750,NIFTY23N0919200CE,599170.0,2996255.0,34.58324189582532,96.71678162746889
2023-11-02 10:20:00,87.4,88.5,82.25,82.8,437750,3306400,NIFTY23N0919200CE,562895.0,3061950.0,26.00515648473109,96.19254834788556
2023-11-02 10:25:00,82.8,83.6,80.0,82.75,417500,3345000,NIFTY23N0919200CE,519925.0,3117595.0,25.920559391421254,95.63840329280194
2023-11-02 10:30:00,82.65,84.5,81.95,82.85,371300,3423400,NIFTY23N0919200CE,497505.0,3173645.0,26.518166783711493,95.21425942375583
2023-11-02 10:35:00,82.7,83.0,78.25,79.0,430600,3547200,NIFTY23N0919200CE,495270.0,3238935.0,19.102143157192536,94.64307835496507
2023-11-02 10:40:00,79.0,80.0,78.0,79.65,419100,3455100,NIFTY23N0919200CE,467655.0,3296505.0,23.610555195418325,94.09638154510489
2023-11-02 10:45:00,79.6,81.15,79.4,79.85,294750,3500600,NIFTY23N0919200CE,439850.0,3345010.0,25.21356459905315,93.75682950104641
2023-11-02 10:50:00,79.85,80.65,75.0,75.15,712600,3608200,NIFTY23N0919200CE,470120.0,3397900.0,15.59834628714704,92.82266421471225
2023-11-02 10:55:00,75.3,76.45,73.6,75.25,464100,3774750,NIFTY23N0919200CE,483515.0,3459450.0,16.445779434940533,92.20411559151916
2023-11-02 11:00:00,75.2,76.5,72.3,76.5,363400,3821750,NIFTY23N0919200CE,431040.0,3511415.0,27.776398950705566,91.7491176700242
2023-11-02 11:05:00,76.45,77.85,75.4,76.55,227900,3903950,NIFTY23N0919200CE,413900.0,3568635.0,28.26280576980688,91.50053544728209
2023-11-02 11:10:00,76.25,81.4,76.15,80.95,432750,3928350,NIFTY23N0919200CE,413400.0,3630830.0,58.79116802957463,91.13791631899471
2023-11-02 11:15:00,80.75,81.6,76.8,77.35,370000,3963850,NIFTY23N0919200CE,408650.0,3692715.0,40.96288576098798,90.8217327084801
2023-11-02 11:20:00,77.5,77.5,74.25,74.5,238000,3991800,NIFTY23N0919200CE,395320.0,3749555.0,31.507759930174622,90.5761506061286
2023-11-02 11:25:00,74.5,75.7,73.35,75.35,235050,4037550,NIFTY23N0919200CE,375765.0,3798590.0,36.934657286399435,90.33162001165002
2023-11-02 11:30:00,75.35,75.75,73.4,74.55,209100,4037300,NIFTY23N0919200CE,354765.0,3856810.0,33.785318851000405,90.11719712147232
2023-11-02 11:35:00,74.5,74.5,68.8,71.05,699550,4136850,NIFTY23N0919200CE,395245.0,3920435.0,23.041071434711295,89.30474668416998
2023-11-02 11:40:00,70.85,71.1,64.7,65.25,871000,4222650,NIFTY23N0919200CE,411085.0,3981880.0,13.890657456597022,88.1590463867077
2023-11-02 11:45:00,64.8,66.0,60.9,61.65,1316700,4499050,NIFTY23N0919200CE,496345.0,4054310.0,10.618778927646755,86.33413564173264
2023-11-02 11:50:00,61.85,63.75,61.25,62.05,638400,4743350,NIFTY23N0919200CE,523845.0,4146470.0,13.450221984286463,85.52397268851058
2023-11-02 11:55:00,61.9,63.75,61.6,61.65,720700,5015350,NIFTY23N0919200CE,573125.0,4257610.0,12.937908670147014,84.67211048787927
2023-11-02 12:00:00,61.75,62.65,61.35,62.0,287150,5029850,NIFTY23N0919200CE,558565.0,4367760.0,16.41989582516931,84.34507658908966
2023-11-02 12:05:00,61.95,62.6,59.6,60.5,436800,5170750,NIFTY23N0919200CE,565245.0,4488450.0,13.522607371313551,83.84169181753089
2023-11-02 12:10:00,60.35,66.55,60.1,65.05,447750,5213750,NIFTY23N0919200CE,586220.0,4610645.0,48.18731719162787,83.41224574127915
2023-11-02 12:15:00,65.2,67.8,64.95,67.05,283600,5239100,NIFTY23N0919200CE,591075.0,4730800.0,57.539247837294674,83.18601103980578
2023-11-02 12:20:00,67.2,69.9,65.4,69.8,308450,5237550,NIFTY23N0919200CE,601010.0,4850825.0,67.59279791811699,82.97224883906901
2023-11-02 12:25:00,69.8,70.65,68.95,69.75,321550,5262050,NIFTY23N0919200CE,563210.0,4963345.0,67.23101442284751,82.7768631245129
2023-11-02 12:30:00,69.5,70.6,67.15,68.1,240500,5285300,NIFTY23N0919200CE,500160.0,5069610.0,55.07189096579353,82.62168377324387
2023-11-02 12:35:00,68.0,68.45,65.75,67.4,241800,5301700,NIFTY23N0919200CE,392670.0,5149875.0,50.25227493898302,82.45361820780873
2023-11-02 12:40:00,67.35,74.85,67.25,72.1,523300,5328250,NIFTY23N0919200CE,381160.0,5208365.0,71.31870758918674,82.19892239465571
2023-11-02 12:45:00,72.0,75.0,71.55,72.25,317150,5324350,NIFTY23N0919200CE,340805.0,5239265.0,71.79518729509405,82.0713133287013
2023-11-02 12:50:00,72.2,74.85,71.85,73.55,218050,5356800,NIFTY23N0919200CE,333895.0,5271960.0,76.09707312238602,81.99013197941156
2023-11-02 12:55:00,73.5,75.45,73.0,74.0,179450,5362950,NIFTY23N0919200CE,308160.0,5291180.0,77.57689864807126,81.93007299737465
2023-11-02 13:00:00,74.0,76.85,73.95,74.85,372700,5338650,NIFTY23N0919200CE,300655.0,5303670.0,80.43659718696523,81.82493535925687
2023-11-02 13:05:00,74.85,75.7,72.9,73.75,249400,5388800,NIFTY23N0919200CE,297235.0,5318640.0,66.68018600152728,81.74499215444924
2023-11-02 13:10:00,73.75,76.55,71.4,76.55,264050,5411550,NIFTY23N0919200CE,292795.0,5336040.0,78.42204920550274,81.66992429555378
2023-11-02 13:15:00,76.05,77.7,75.0,75.8,453300,5336500,NIFTY23N0919200CE,305970.0,5343485.0,70.145530563946,81.569192144543
2023-11-02 13:20:00,75.9,76.15,73.15,73.45,295600,5322950,NIFTY23N0919200CE,311480.0,5347250.0,49.63041292834341,81.48285911522294
2023-11-02 13:25:00,73.4,77.3,69.65,71.6,506100,5299000,NIFTY23N0919200CE,337910.0,5346980.0,38.53897117320375,81.31196891262641
2023-11-02 13:30:00,71.6,76.0,71.55,73.1,311250,5311600,NIFTY23N0919200CE,316705.0,5345315.0,49.88912279810262,81.21861076439743
2023-11-02 13:35:00,73.1,76.25,73.05,76.25,191850,5322050,NIFTY23N0919200CE,304175.0,5345085.0,66.24995781259503,81.17419653046154
2023-11-02 13:40:00,76.0,76.2,74.05,75.75,247750,5358950,NIFTY23N0919200CE,307145.0,5345300.0,62.21936873197646,81.11921129793231
2023-11-02 13:45:00,75.65,77.0,74.3,77.0,236800,5368950,NIFTY23N0919200CE,312880.0,5345900.0,68.2548315124833,81.07445209752595
2023-11-02 13:50:00,77.0,91.35,76.7,91.25,2081950,4814000,NIFTY23N0919200CE,483805.0,5293435.0,90.31107929195836,81.46406047113943
2023-11-02 13:55:00,91.3,94.85,90.45,93.2,1694650,4249200,NIFTY23N0919200CE,628330.0,5179475.0,91.34025358602575,82.09928521738557
2023-11-02 14:00:00,93.2,94.4,86.7,89.4,672250,4123850,NIFTY23N0919200CE,669150.0,5050705.0,72.56452208720101,82.27421251281456
2023-11-02 14:05:00,89.25,90.55,85.25,90.0,320450,4110600,NIFTY23N0919200CE,655865.0,4928115.0,73.63420057945396,82.33892725186972
2023-11-02 14:10:00,90.0,90.85,87.0,88.65,333050,4149900,NIFTY23N0919200CE,659610.0,4810810.0,66.35766947882662,82.4072529257939
2023-11-02 14:15:00,88.55,92.85,87.75,88.7,502600,4191100,NIFTY23N0919200CE,659260.0,4700020.0,66.51088218020537,82.52226933152981
2023-11-02 14:20:00,88.4,89.9,84.55,88.4,540100,4229550,NIFTY23N0919200CE,682145.0,4591815.0,64.3141530218688,82.60641424574698
2023-11-02 14:25:00,88.2,88.95,83.65,83.65,359600,4273400,NIFTY23N0919200CE,698920.0,4486950.0,38.89150007088312,82.63698287453171
2023-11-02 14:30:00,83.95,87.0,83.15,85.7,323200,4337100,NIFTY23N0919200CE,706465.0,4384765.0,49.63230145391408,82.66260436590613
2023-11-02 14:35:00,85.5,87.5,85.0,86.2,299350,4335900,NIFTY23N0919200CE,712720.0,4281460.0,52.19408736349682,82.6943398205741
2023-11-02 14:40:00,86.75,88.25,84.6,85.0,340000,4357800,NIFTY23N0919200CE,538525.0,4235840.0,45.284369625037286,82.72687584811565
2023-11-02 14:45:00,85.2,87.6,84.25,85.75,391000,4399800,NIFTY23N0919200CE,408160.0,4250900.0,50.41295144661437,82.76255062356218
2023-11-02 14:50:00,85.75,90.5,84.6,89.55,747150,4481700,NIFTY23N0919200CE,415650.0,4286685.0,68.88427864751584,82.87845174321512
2023-11-02 14:55:00,89.9,93.8,88.85,93.75,687850,4511600,NIFTY23N0919200CE,452390.0,4326785.0,79.45672079467523,83.0560365204454
2023-11-02 15:00:00,93.55,97.4,93.0,93.35,1119350,4461700,NIFTY23N0919200CE,531020.0,4357965.0,76.367665567795,83.4050811289935
2023-11-02 15:05:00,93.5,96.3,92.3,94.2,739100,4487450,NIFTY23N0919200CE,554670.0,4387600.0,78.57968914506995,83.6179864627908
2023-11-02 15:10:00,94.05,95.7,93.35,94.5,661200,4480800,NIFTY23N0919200CE,566780.0,4412725.0,79.42915814613082,83.80580878868163
2023-11-02 15:15:00,94.55,97.5,93.6,97.15,1089850,4485900,NIFTY23N0919200CE,639805.0,4433975.0,85.69364393245213,84.14492884659249
2023-11-02 15:20:00,97.05,104.65,96.65,104.6,1393600,4503100,NIFTY23N0919200CE,746845.0,4450575.0,93.08929266756674,84.75290948398963
2023-11-02 15:25:00,104.45,111.0,102.65,110.5,2430150,4428100,NIFTY23N0919200CE,959925.0,4459795.0,95.42865323152023,86.06100660609316
2023-11-03 09:15:00,140.4,164.85,140.4,151.0,5130050,4439050,NIFTY23N0919200CE,1438930.0,4467920.0,98.82924341575747,152.08333333333334
2023-11-03 09:20:00,151.4,160.2,151.35,152.0,2194750,4395300,NIFTY23N0919200CE,1619305.0,4467470.0,98.85552026131111,152.812439702563
2023-11-03 09:25:00,151.65,158.2,149.0,153.2,1731450,4463200,NIFTY23N0919200CE,1717735.0,4465620.0,98.8927959390616,152.93752031285945
2023-11-03 09:30:00,153.15,168.35,153.0,156.8,2786700,4388650,NIFTY23N0919200CE,1927620.0,4453325.0,99.01330795083139,154.45424943391077
2023-11-03 09:35:00,156.35,164.2,153.2,162.7,1392150,4455800,NIFTY23N0919200CE,1954900.0,4452735.0,99.1932054567956,155.04109212120298
2023-11-03 09:40:00,162.7,163.55,155.55,155.8,959850,4438050,NIFTY23N0919200CE,1976975.0,4447795.0,78.31870452696134,155.26145659782765
2023-11-03 09:45:00,155.8,159.95,145.4,148.3,1706700,4462300,NIFTY23N0919200CE,2081525.0,4445945.0,60.90443441682833,154.8273354232632
2023-11-03 09:50:00,148.3,155.6,141.1,154.4,1835300,4502550,NIFTY23N0919200CE,2156070.0,4447610.0,68.11277221008086,154.36577549503534
2023-11-03 09:55:00,154.55,156.4,149.15,151.45,1056950,4554150,NIFTY23N0919200CE,2122405.0,4452715.0,61.282382757801145,154.25147299567058
2023-11-03 10:00:00,151.7,155.0,145.8,153.4,1398250,4609050,NIFTY23N0919200CE,2019215.0,4470810.0,64.24500475597809,154.05401645358882
2023-11-03 10:05:00,153.8,154.25,149.1,153.25,789450,4607300,NIFTY23N0919200CE,1585155.0,4487635.0,63.775770193049254,153.9842575558267
2023-11-03 10:10:00,153.0,153.55,143.5,148.45,907500,4610550,NIFTY23N0919200CE,1456430.0,4509160.0,49.356199496936554,153.75688577115247
2023-11-03 10:15:00,148.5,150.2,145.5,145.8,460650,4647700,NIFTY23N0919200CE,1329350.0,4527610.0,42.69452439107594,153.62105497078642
2023-11-03 10:20:00,145.75,150.05,136.85,140.05,1285950,4707400,NIFTY23N0919200CE,1179275.0,4559485.0,31.25335595800804,153.0060159349346
2023-11-03 10:25:00,140.2,142.0,135.1,137.85,858700,4743450,NIFTY23N0919200CE,1125930.0,4588250.0,27.702869905623103,152.4910515260631
2023-11-03 10:30:00,138.15,139.0,131.7,135.55,959750,4658200,NIFTY23N0919200CE,1125920.0,4610265.0,24.121776779191357,151.84726099018562
2023-11-03 10:35:00,135.55,136.85,132.35,133.1,575850,4719000,NIFTY23N0919200CE,1012835.0,4635935.0,20.579559561745835,151.45464630554488
2023-11-03 10:40:00,133.1,134.8,130.8,132.35,533400,4777100,NIFTY23N0919200CE,882645.0,4663390.0,19.484684734766706,151.07704410329
2023-11-03 10:45:00,132.35,139.95,131.2,139.05,930450,4805600,NIFTY23N0919200CE,869995.0,4688535.0,49.49134888910664,150.59162261135975
2023-11-03 10:50:00,139.05,139.5,134.7,137.4,565950,4853550,NIFTY23N0919200CE,786765.0,4712985.0,44.397806883435464,150.32152129856
2023-11-03 10:55:00,137.4,143.65,133.1,141.35,953600,4865000,NIFTY23N0919200CE,803180.0,4738755.0,57.489826406077015,149.96146183028074
2023-11-03 11:00:00,141.45,144.5,139.4,144.15,733800,4911350,NIFTY23N0919200CE,785810.0,4768835.0,64.82792666575905,149.78192591795755
2023-11-03 11:05:00,144.0,148.0,139.6,141.65,1124950,4877550,NIFTY23N0919200CE,852240.0,4791820.0,54.355926189287864,149.537835962186
2023-11-03 11:10:00,141.45,143.9,139.45,140.9,422200,4913500,NIFTY23N0919200CE,765865.0,4812430.0,51.25133802878508,149.42827121083093
2023-11-03 11:15:00,140.9,144.75,137.0,138.25,571000,4913850,NIFTY23N0919200CE,737095.0,4829470.0,40.927011078370384,149.25932460075495
2023-11-03 11:20:00,138.15,141.5,135.05,138.7,481800,4894500,NIFTY23N0919200CE,689300.0,4853100.0,43.34936703069034,149.0978268306997
2023-11-03 11:25:00,138.7,140.5,132.05,132.05,510550,4896500,NIFTY23N0919200CE,682770.0,4870850.0,24.66571258382121,148.8767000074057
2023-11-03 11:30:00,132.9,135.6,127.5,134.55,1119850,4866100,NIFTY23N0919200CE,741415.0,4879750.0,37.35394608257185,148.33859602394327
2023-11-03 11:35:00,134.55,138.35,132.5,136.3,498000,4894200,NIFTY23N0919200CE,698170.0,4888610.0,45.40042362919267,148.1562720053294
2023-11-03 11:40:00,136.35,137.35,131.3,132.4,468150,4907250,NIFTY23N0919200CE,688390.0,4893980.0,33.436584521726445,147.96237421433142
2023-11-03 11:45:00,132.4,135.35,130.7,131.8,630650,4951750,NIFTY23N0919200CE,656095.0,4902655.0,31.823860068116495,147.69033072049572
2023-11-03 11:50:00,131.6,132.35,125.95,129.9,848900,4989400,NIFTY23N0919200CE,667605.0,4910460.0,26.72208835379965,147.2640463623281
2023-11-03 11:55:00,129.85,131.0,127.2,127.75,469350,5024450,NIFTY23N0919200CE,602045.0,4925150.0,21.782685404964102,147.0272372824541
2023-11-03 12:00:00,127.65,130.6,127.2,129.5,393250,5052100,NIFTY23N0919200CE,599150.0,4939010.0,34.1642481408702,146.8381605667208
2023-11-03 12:05:00,129.5,132.95,128.95,131.65,939800,5195950,NIFTY23N0919200CE,636030.0,4967220.0,47.03900702755478,146.45327746770383
2023-11-03 12:10:00,131.65,135.0,129.45,133.15,671800,5174900,NIFTY23N0919200CE,655030.0,4995260.0,54.755286662519055,146.21286534635732
2023-11-03 12:15:00,133.15,135.9,132.6,134.7,539400,5183800,NIFTY23N0919200CE,657915.0,5023990.0,61.92139432048047,146.05129413649078
2023-11-03 12:20:00,134.7,135.5,131.55,132.55,341400,5168850,NIFTY23N0919200CE,580070.0,5054265.0,48.58027590008395,145.94099688062363
2023-11-03 12:25:00,132.6,135.15,130.75,133.85,406450,5162850,NIFTY23N0919200CE,570915.0,5081130.0,55.78098807153677,145.81263320782952
2023-11-03 12:30:00,133.85,134.0,130.0,133.2,421650,5172000,NIFTY23N0919200CE,566265.0,5107605.0,51.29174423700211,145.67335851822847
2023-11-03 12:35:00,132.8,137.0,131.6,136.0,431350,5144850,NIFTY23N0919200CE,546335.0,5126915.0,66.01795922383393,145.55976865987452
2023-11-03 12:40:00,136.1,142.5,135.7,137.55,1451050,5108750,NIFTY23N0919200CE,606550.0,5138850.0,71.89720654479532,145.32151367518853
2023-11-03 12:45:00,137.55,140.6,136.45,138.35,566400,5135050,NIFTY23N0919200CE,616255.0,5149910.0,74.71905612372666,145.23133665000975
2023-11-03 12:50:00,138.35,139.0,134.15,136.1,553800,5116850,NIFTY23N0919200CE,632310.0,5156385.0,55.22432238533462,145.11939714592228
2023-11-03 12:55:00,136.1,139.45,135.65,139.45,308450,5132500,NIFTY23N0919200CE,569175.0,5150040.0,69.85974244484926,145.0706823111872
2023-11-03 13:00:00,139.5,140.75,134.4,136.0,590900,5161150,NIFTY23N0919200CE,561085.0,5148665.0,49.17025316262006,144.96419832555574
2023-11-03 13:05:00,136.0,136.9,131.45,136.7,477400,5188450,NIFTY23N0919200CE,554885.0,5149130.0,52.72145875708855,144.8586325210011
2023-11-03 13:10:00,136.7,138.9,132.4,133.2,458150,5249350,NIFTY23N0919200CE,566560.0,5157180.0,36.697383208300344,144.75756074070895
2023-11-03 13:15:00,133.2,134.95,131.0,134.2,433850,5246900,NIFTY23N0919200CE,569300.0,5165585.0,42.895990683695345,144.64999849236847
2023-11-03 13:20:00,134.4,137.7,134.0,136.65,390950,5222700,NIFTY23N0919200CE,566230.0,5170655.0,56.069808806399244,144.57789554410311
2023-11-03 13:25:00,136.65,140.8,135.75,137.55,556200,5196000,NIFTY23N0919200CE,578715.0,5175770.0,60.27771213866912,144.50015721709022
2023-11-03 13:30:00,137.7,138.4,135.65,137.1,312600,5188950,NIFTY23N0919200CE,464870.0,5183790.0,56.87293774342631,144.45075023503958
2023-11-03 13:35:00,137.1,140.0,135.2,138.35,347100,5164550,NIFTY23N0919200CE,442940.0,5186740.0,63.94443528047143,144.40250042733197
2023-11-03 13:40:00,138.35,142.2,137.15,138.25,739350,5145200,NIFTY23N0919200CE,461495.0,5189575.0,62.91285995185017,144.32273772271978
2023-11-03 13:45:00,138.25,139.5,132.65,134.45,587950,5142850,NIFTY23N0919200CE,489445.0,5190610.0,35.61869528166925,144.21686731807952
2023-11-03 13:50:00,134.35,137.0,132.7,136.2,337300,5138350,NIFTY23N0919200CE,464085.0,5188330.0,48.48440064033123,144.15567278376128
2023-11-03 13:55:00,136.2,136.2,132.05,133.45,326300,5169050,NIFTY23N0919200CE,448975.0,5186390.0,34.81736366244801,144.08803467174124
2023-11-03 14:00:00,133.1,137.45,131.7,136.05,424850,5151800,NIFTY23N0919200CE,445645.0,5176635.0,51.10582687358216,144.01122695321138
2023-11-03 14:05:00,136.05,137.85,134.2,134.65,283800,5137950,NIFTY23N0919200CE,430640.0,5165740.0,43.747687764350886,143.96347146473352
2023-11-03 14:10:00,134.65,135.6,132.2,134.75,385450,5120450,NIFTY23N0919200CE,430090.0,5155515.0,44.46164559220912,143.8889255325916
2023-11-03 14:15:00,134.75,138.25,134.5,136.2,411750,5132750,NIFTY23N0919200CE,415645.0,5149190.0,54.848467621291256,143.8277682535884
2023-11-03 14:20:00,136.05,138.8,135.75,137.7,326050,5114050,NIFTY23N0919200CE,416990.0,5141700.0,63.64134084412105,143.78702672878902
2023-11-03 14:25:00,138.1,145.45,134.4,145.45,1089550,5097750,NIFTY23N0919200CE,491235.0,5135020.0,83.89574377620619,143.74501501997256
2023-11-03 14:30:00,145.45,145.45,132.05,133.7,1063300,5065150,NIFTY23N0919200CE,523630.0,5127015.0,40.81044571722411,143.61218559164888
2023-11-03 14:35:00,133.7,135.5,127.5,127.9,1194100,5079800,NIFTY23N0919200CE,584245.0,5120710.0,30.99034874256757,143.32133783008229
