date,open,high,low,close,volume,oi,SYMBOL,MA_VOL,MA_OI,RSI,VWAP
2023-10-30 11:35:00,165.0,171.5,165.0,166.3,14200,253350,NIFTY23N0919200PE,15475.0,235735.0,18.967722439964785,215.31294939063326
2023-10-30 11:40:00,166.3,171.75,166.05,167.2,6500,252950,NIFTY23N0919200PE,14195.0,237980.0,22.022085434792906,214.80974842767296
2023-10-30 11:45:00,167.2,174.85,167.2,170.25,12950,253800,NIFTY23N0919200PE,14395.0,240255.0,32.75867197082141,213.8895194686458
2023-10-30 11:50:00,170.25,174.75,170.0,170.45,9000,253900,NIFTY23N0919200PE,13725.0,242515.0,33.509079404971295,213.28613894189994
2023-10-30 11:55:00,170.45,173.5,161.6,165.0,14200,255250,NIFTY23N0919200PE,14190.0,244910.0,24.279574011237404,212.25733151892172
2023-10-30 12:00:00,165.0,165.0,157.15,159.15,19250,254800,NIFTY23N0919200PE,15655.0,247405.0,17.728006612251818,210.75093368566758
2023-10-30 12:05:00,159.15,164.4,158.3,163.8,25850,261700,NIFTY23N0919200PE,17295.0,250535.0,35.12229698177491,208.92575812624133
2023-10-30 12:10:00,163.8,171.2,163.8,170.3,22850,262600,NIFTY23N0919200PE,18725.0,253650.0,52.624093941325114,207.62432777738707
2023-10-30 12:15:00,170.3,183.95,170.3,179.3,36750,260850,NIFTY23N0919200PE,19275.0,255600.0,67.70344237820748,206.16089786456246
2023-10-30 12:20:00,179.3,181.0,168.5,170.0,10100,254150,NIFTY23N0919200PE,17165.0,256335.0,47.97829328063769,205.72114893991377
2023-10-30 12:25:00,170.0,174.85,167.4,173.7,8000,254150,NIFTY23N0919200PE,16545.0,256415.0,54.56182870381757,205.36870375206757
2023-10-30 12:30:00,173.7,181.8,169.0,174.0,16150,261450,NIFTY23N0919200PE,17510.0,257265.0,55.1372553432401,204.74010699746358
2023-10-30 12:35:00,174.0,174.85,167.0,170.45,11300,257950,NIFTY23N0919200PE,17345.0,257680.0,46.438376891656326,204.25614875512133
2023-10-30 12:40:00,170.45,173.15,165.0,165.35,9400,253800,NIFTY23N0919200PE,17385.0,257670.0,36.18625807006155,203.82959363774165
2023-10-30 12:45:00,165.35,168.0,163.25,163.25,10050,253900,NIFTY23N0919200PE,16970.0,257535.0,32.49394764038972,203.347358598909
2023-10-30 12:50:00,163.0,164.55,159.55,163.5,18600,258500,NIFTY23N0919200PE,16905.0,257905.0,33.50362639822772,202.43416135370305
2023-10-30 12:55:00,163.5,166.8,160.45,161.6,6800,259300,NIFTY23N0919200PE,15000.0,257665.0,29.335359431827346,202.11380304657362
2023-10-30 13:00:00,161.6,166.3,160.35,160.45,9900,259450,NIFTY23N0919200PE,13705.0,257350.0,26.811638567819767,201.64977397798742
2023-10-30 13:05:00,160.85,164.35,160.85,163.15,8100,258150,NIFTY23N0919200PE,10840.0,257080.0,41.56521447633857,201.28203870264377
2023-10-30 13:10:00,163.35,163.35,158.0,160.8,20750,265500,NIFTY23N0919200PE,11905.0,258215.0,34.088973287425276,200.3220894869894
2023-10-30 13:15:00,161.5,163.55,159.25,159.5,13700,270500,NIFTY23N0919200PE,12475.0,259850.0,30.318109090293483,199.71357868732807
2023-10-30 13:20:00,159.5,162.1,153.0,161.4,18200,276700,NIFTY23N0919200PE,12680.0,261375.0,42.03277131100424,198.89484915176524
2023-10-30 13:25:00,161.4,162.15,158.6,162.15,19300,274800,NIFTY23N0919200PE,13480.0,263060.0,46.472953586112695,198.10608354434927
2023-10-30 13:30:00,162.55,165.0,148.55,151.45,35850,278600,NIFTY23N0919200PE,16125.0,265540.0,19.641989899559356,196.50285385759244
2023-10-30 13:35:00,151.45,156.0,148.05,154.5,17200,286250,NIFTY23N0919200PE,16840.0,268775.0,33.35229895346767,195.73756073115212
2023-10-30 13:40:00,154.5,158.65,151.3,155.75,11300,290250,NIFTY23N0919200PE,16110.0,271950.0,38.70942600193093,195.27635781942766
2023-10-30 13:45:00,155.9,159.25,152.8,157.85,14300,293100,NIFTY23N0919200PE,16860.0,275330.0,47.560999377434484,194.7274403165458
2023-10-30 13:50:00,157.85,165.6,157.2,158.0,34300,298250,NIFTY23N0919200PE,19300.0,279210.0,48.22857259025137,193.59198927313483
2023-10-30 13:55:00,158.0,163.55,157.0,159.0,10950,297950,NIFTY23N0919200PE,19585.0,283190.0,53.19408414569824,193.2407608092907
2023-10-30 14:00:00,158.0,168.2,157.5,168.0,14500,295850,NIFTY23N0919200PE,18960.0,286225.0,77.48646474637712,192.85089315017112
2023-10-30 14:05:00,168.0,169.25,159.45,159.45,27700,295450,NIFTY23N0919200PE,20360.0,288720.0,47.94019140771113,192.08800134046214
2023-10-30 14:10:00,159.85,163.3,158.15,162.4,17500,298650,NIFTY23N0919200PE,20290.0,290915.0,55.29249181002386,191.603063014438
2023-10-30 14:15:00,162.4,166.6,160.35,162.05,14900,303800,NIFTY23N0919200PE,19850.0,293815.0,54.158158701814344,191.22475256313524
2023-10-30 14:20:00,162.05,166.6,159.0,165.0,14800,304900,NIFTY23N0919200PE,17745.0,296445.0,62.30550783473965,190.86567515077175
2023-10-30 14:25:00,165.0,171.3,163.55,165.85,24150,300000,NIFTY23N0919200PE,18440.0,297820.0,64.5732442781832,190.3690890890891
2023-10-30 14:30:00,165.6,167.55,162.4,162.8,16050,296150,NIFTY23N0919200PE,18915.0,298410.0,50.85149860636021,190.01429125583627
2023-10-30 14:35:00,162.8,162.8,156.25,159.9,24800,300750,NIFTY23N0919200PE,19965.0,299175.0,40.59804725596049,189.39006576311465
2023-10-30 14:40:00,159.9,160.05,155.0,156.05,37150,293450,NIFTY23N0919200PE,20250.0,298695.0,30.419406265624044,188.42339699772148
2023-10-30 14:45:00,156.05,159.5,154.7,155.15,29850,297700,NIFTY23N0919200PE,22140.0,298670.0,28.342955759692227,187.6738733786207
2023-10-30 14:50:00,155.05,157.75,150.55,156.1,29650,298750,NIFTY23N0919200PE,23655.0,298960.0,34.263586369871184,186.92582246098746
2023-10-30 14:55:00,156.15,160.0,155.0,157.45,24100,303300,NIFTY23N0919200PE,23295.0,299745.0,42.67676219213009,186.39114987566876
2023-10-30 15:00:00,157.45,160.0,145.6,148.5,46100,305400,NIFTY23N0919200PE,26155.0,300420.0,20.71080291384261,185.21533522672104
2023-10-30 15:05:00,148.5,149.2,144.6,147.2,50150,317550,NIFTY23N0919200PE,29680.0,301795.0,18.94075013499283,183.86886453320218
2023-10-30 15:10:00,147.65,151.0,147.35,150.65,31600,328600,NIFTY23N0919200PE,31360.0,304165.0,36.8458558703644,183.1260283858552
2023-10-30 15:15:00,151.0,156.45,149.05,152.8,62950,337700,NIFTY23N0919200PE,35240.0,307935.0,46.117402937842115,181.86697191294994
2023-10-30 15:20:00,152.8,154.0,147.95,148.35,31250,346600,NIFTY23N0919200PE,36760.0,312980.0,33.42268081408128,181.22615735510874
2023-10-30 15:25:00,148.35,149.0,142.4,143.0,57250,344350,NIFTY23N0919200PE,40005.0,317340.0,23.642362136041008,179.92797663512619
2023-10-31 09:15:00,105.05,148.65,105.05,144.6,342900,377900,NIFTY23N0919200PE,70580.0,325785.0,31.171671798608614,132.76666666666665
2023-10-31 09:20:00,146.8,157.35,137.15,150.95,258800,414100,NIFTY23N0919200PE,93475.0,337425.0,53.78097609825326,139.52663564345465
2023-10-31 09:25:00,151.35,161.0,150.5,154.8,158050,408950,NIFTY23N0919200PE,106315.0,348445.0,62.99377820978352,142.83568937150378
2023-10-31 09:30:00,154.6,173.95,152.0,168.45,239400,405400,NIFTY23N0919200PE,127845.0,358655.0,80.35127901056114,148.09841865585747
2023-10-31 09:35:00,167.75,168.65,147.3,151.8,135350,406600,NIFTY23N0919200PE,136770.0,368775.0,46.84764975400764,149.03116424269132
2023-10-31 09:40:00,152.5,156.15,147.1,149.15,227450,514400,NIFTY23N0919200PE,154500.0,388460.0,43.25910597437479,149.32656546373457
2023-10-31 09:45:00,149.15,176.6,149.1,165.6,205600,514800,NIFTY23N0919200PE,171900.0,407080.0,64.41182496855768,151.2205304455998
2023-10-31 09:50:00,164.95,175.4,162.95,172.65,87750,512400,NIFTY23N0919200PE,174380.0,424550.0,70.33605781082262,152.23372953543162
2023-10-31 09:55:00,172.25,181.35,167.25,167.25,74500,512350,NIFTY23N0919200PE,178705.0,441125.0,60.66681910383373,153.0828809688981
2023-10-31 10:00:00,167.25,173.0,159.5,163.3,49150,515100,NIFTY23N0919200PE,177895.0,458200.0,53.8926345809818,153.41950260921703
2023-10-31 10:05:00,163.7,183.45,163.7,180.6,65100,524050,NIFTY23N0919200PE,150115.0,472815.0,71.38525065157613,154.21371392677347
2023-10-31 10:10:00,179.45,191.6,178.45,183.5,88100,519800,NIFTY23N0919200PE,133045.0,483385.0,73.49249643412061,155.59543384312812
2023-10-31 10:15:00,183.5,187.85,173.2,187.35,49400,522400,NIFTY23N0919200PE,122180.0,494730.0,76.379143172596,156.27364310766825
2023-10-31 10:20:00,187.35,195.2,177.0,189.25,49650,524300,NIFTY23N0919200PE,103205.0,506620.0,77.86605918841072,157.02837485230407
2023-10-31 10:25:00,188.8,191.95,179.4,185.45,34400,528050,NIFTY23N0919200PE,93110.0,518765.0,67.27826303500406,157.50419974825718
2023-10-31 10:30:00,185.45,197.55,184.55,186.5,50250,528300,NIFTY23N0919200PE,75390.0,520155.0,68.74609835017218,158.26486991043788
2023-10-31 10:35:00,186.5,191.6,177.35,180.55,30200,525000,NIFTY23N0919200PE,57850.0,521175.0,52.16950224479722,158.61529709621553
2023-10-31 10:40:00,180.95,201.05,180.7,200.7,61750,526400,NIFTY23N0919200PE,55250.0,522575.0,76.3302141635054,159.60916787450554
2023-10-31 10:45:00,201.35,201.6,192.7,194.8,48450,520450,NIFTY23N0919200PE,52645.0,523385.0,64.42016316211438,160.3984867959372
2023-10-31 10:50:00,195.3,198.6,190.6,196.7,53650,525800,NIFTY23N0919200PE,53095.0,524455.0,66.5228619568359,161.20911330937847
2023-10-31 10:55:00,196.7,196.7,186.0,186.8,19800,523800,NIFTY23N0919200PE,48565.0,524430.0,48.03389873948011,161.45238907727747
2023-10-31 11:00:00,186.55,195.35,182.55,184.3,32400,525200,NIFTY23N0919200PE,42995.0,524970.0,44.1596944301472,161.8083022875125
2023-10-31 11:05:00,184.3,189.45,177.2,181.9,23600,527100,NIFTY23N0919200PE,40415.0,525440.0,40.262789684273585,162.016452543628
2023-10-31 11:10:00,181.9,187.45,180.0,183.4,20900,526250,NIFTY23N0919200PE,37540.0,525635.0,44.11557282404927,162.20403854677414
2023-10-31 11:15:00,183.4,186.35,177.95,185.25,12750,527200,NIFTY23N0919200PE,35375.0,525550.0,49.169664187676595,162.3145996514215
2023-10-31 11:20:00,185.25,187.35,169.8,172.0,32300,527050,NIFTY23N0919200PE,33580.0,525425.0,27.170558861926754,162.49995241300076
2023-10-31 11:25:00,172.0,178.4,170.45,173.35,18750,528600,NIFTY23N0919200PE,32435.0,525785.0,31.096783772387624,162.5877422009931
2023-10-31 11:30:00,173.45,181.15,173.35,178.0,31750,531350,NIFTY23N0919200PE,29435.0,526280.0,44.07714380616494,162.77696514331006
2023-10-31 11:35:00,178.0,184.9,176.7,182.15,21250,534900,NIFTY23N0919200PE,26715.0,527725.0,53.788917305669756,162.9325298539008
2023-10-31 11:40:00,182.15,192.7,180.55,188.75,42100,532050,NIFTY23N0919200PE,25560.0,528350.0,65.64832442463364,163.33294841811212
2023-10-31 11:45:00,188.75,202.15,187.05,198.8,50500,530800,NIFTY23N0919200PE,28630.0,529050.0,76.92167928486761,163.963562372579
2023-10-31 11:50:00,198.8,201.0,193.65,199.85,36450,527550,NIFTY23N0919200PE,29035.0,529285.0,77.87013543850499,164.43358184571494
2023-10-31 11:55:00,201.15,205.15,192.45,195.65,40800,529000,NIFTY23N0919200PE,30755.0,529475.0,64.5964452227291,164.93829171694668
2023-10-31 12:00:00,195.65,199.35,187.5,187.5,20850,531050,NIFTY23N0919200PE,30750.0,529955.0,45.70076443517942,165.14195743217516
2023-10-31 12:05:00,187.5,193.1,187.5,191.85,11250,529800,NIFTY23N0919200PE,30600.0,530215.0,54.567473767004564,165.2479403257074
2023-10-31 12:10:00,191.85,199.25,190.3,197.4,8950,527850,NIFTY23N0919200PE,28265.0,530295.0,63.95459462452067,165.34745333967254
2023-10-31 12:15:00,197.4,200.35,182.15,182.8,31200,525600,NIFTY23N0919200PE,29510.0,529995.0,38.08146173325645,165.60790514072198
2023-10-31 12:20:00,182.8,190.0,180.0,182.1,30150,521700,NIFTY23N0919200PE,29350.0,529030.0,37.1800110334483,165.80661623116865
2023-10-31 12:25:00,183.0,194.25,181.8,192.75,23250,518550,NIFTY23N0919200PE,29550.0,527395.0,56.681363417079424,166.00286163633567
2023-10-31 12:30:00,192.75,194.0,188.35,189.2,9600,518950,NIFTY23N0919200PE,26300.0,526085.0,50.18951154818478,166.08606210594542
2023-10-31 12:35:00,189.2,189.55,177.2,177.65,16150,518400,NIFTY23N0919200PE,22865.0,524845.0,34.240543021691664,166.17338278288483
2023-10-31 12:40:00,177.5,188.75,177.0,184.6,19000,515950,NIFTY23N0919200PE,21120.0,523685.0,46.92619257377972,166.2880112211106
2023-10-31 12:45:00,184.6,191.6,184.45,189.0,14950,516850,NIFTY23N0919200PE,18535.0,522470.0,53.95546629911495,166.4025900900901
2023-10-31 12:50:00,189.0,190.65,186.5,187.1,17800,517000,NIFTY23N0919200PE,18230.0,521065.0,50.35558025394717,166.53583039865578
2023-10-31 12:55:00,187.1,187.1,182.9,186.3,8550,521200,NIFTY23N0919200PE,17960.0,520205.0,48.64730257427946,166.59145051263073
2023-10-31 13:00:00,186.3,186.65,178.55,179.45,10450,521800,NIFTY23N0919200PE,18110.0,519600.0,35.68883096689739,166.64506814387963
2023-10-31 13:05:00,179.45,180.3,172.55,172.55,32700,517000,NIFTY23N0919200PE,18260.0,518740.0,26.72519157398311,166.73921904503464
2023-10-31 13:10:00,174.5,178.75,170.9,177.2,14100,519100,NIFTY23N0919200PE,16655.0,518480.0,39.521068131879595,166.78147547993606
2023-10-31 13:15:00,177.2,177.2,171.15,172.5,11300,519750,NIFTY23N0919200PE,15460.0,518600.0,32.37752170845589,166.80745081553724
2023-10-31 13:20:00,172.5,190.05,172.5,189.45,35200,521550,NIFTY23N0919200PE,18020.0,518860.0,62.73894792237936,167.00859341243728
2023-10-31 13:25:00,189.45,193.45,168.65,170.0,78150,520600,NIFTY23N0919200PE,24220.0,519080.0,38.162200355714454,167.2708294863696
2023-10-31 13:30:00,170.0,188.0,157.2,185.6,126900,543050,NIFTY23N0919200PE,35010.0,521790.0,55.5998117291044,167.65236872812136
2023-10-31 13:35:00,185.6,188.0,181.15,181.75,28350,543850,NIFTY23N0919200PE,36350.0,524490.0,51.15015918061972,167.792111594337
2023-10-31 13:40:00,181.75,186.2,174.35,176.45,15350,544600,NIFTY23N0919200PE,36105.0,527250.0,44.95871674853661,167.84492624598997
2023-10-31 13:45:00,176.45,178.5,171.7,177.15,18050,544400,NIFTY23N0919200PE,37055.0,529570.0,46.03709800325966,167.88867170406553
2023-10-31 13:50:00,176.9,177.05,169.75,172.0,21450,545000,NIFTY23N0919200PE,38155.0,531890.0,39.00858876106675,167.92149233887886
2023-10-31 13:55:00,172.0,178.5,172.0,177.4,18200,548650,NIFTY23N0919200PE,36705.0,535055.0,49.178151533243636,167.96565992489028
2023-10-31 14:00:00,176.65,178.4,172.0,172.8,15550,551750,NIFTY23N0919200PE,36850.0,538320.0,41.76329953341671,167.99569985288377
2023-10-31 14:05:00,172.8,172.8,167.15,169.3,24350,550750,NIFTY23N0919200PE,38155.0,541420.0,36.52552311133187,168.0084320650959
2023-10-31 14:10:00,169.3,169.35,164.85,167.0,24050,558500,NIFTY23N0919200PE,37040.0,545115.0,33.11410479556595,168.00172925729728
2023-10-31 14:15:00,166.55,167.15,149.95,152.8,91200,561450,NIFTY23N0919200PE,38345.0,549200.0,19.243542317566167,167.70296612204515
2023-10-31 14:20:00,152.8,156.8,145.95,148.0,55850,566950,NIFTY23N0919200PE,31240.0,551590.0,16.349819535552516,167.42653200610673
2023-10-31 14:25:00,148.65,156.45,145.2,145.2,36150,572300,NIFTY23N0919200PE,32020.0,554435.0,14.734246344517658,167.23903330245437
2023-10-31 14:30:00,144.5,146.9,136.5,138.85,85800,577200,NIFTY23N0919200PE,39065.0,557695.0,11.510078357154326,166.61603528777536
2023-10-31 14:35:00,138.5,152.0,138.0,148.65,68550,583050,NIFTY23N0919200PE,44115.0,561560.0,37.77673913091975,166.23978874344726
2023-10-31 14:40:00,148.25,151.5,144.6,146.5,41450,585200,NIFTY23N0919200PE,46115.0,565580.0,34.9331236303662,166.03346571405763
2023-10-31 14:45:00,146.55,147.55,142.15,147.5,32650,591500,NIFTY23N0919200PE,47560.0,569865.0,37.66131960394775,165.8586192266262
2023-10-31 14:50:00,147.5,156.0,144.7,156.0,39250,593800,NIFTY23N0919200PE,49930.0,574070.0,56.8738703694167,165.7189867275892
2023-10-31 14:55:00,156.0,164.0,154.7,159.55,59200,591250,NIFTY23N0919200PE,53415.0,578120.0,62.85101560721767,165.62305508416466
2023-10-31 15:00:00,159.55,187.15,158.95,180.05,143150,568750,NIFTY23N0919200PE,65325.0,579145.0,81.42954621043565,165.96954877428794
2023-10-31 15:05:00,180.05,197.75,180.05,181.25,120650,538350,NIFTY23N0919200PE,68270.0,576835.0,82.08511146175807,166.5616271370094
2023-10-31 15:10:00,181.25,181.25,167.75,176.2,63450,540250,NIFTY23N0919200PE,69030.0,574165.0,69.2292001398075,166.6896127073723
2023-10-31 15:15:00,174.8,182.6,168.95,173.95,43850,555050,NIFTY23N0919200PE,69800.0,572440.0,63.67515224123364,166.77686450093498
2023-10-31 15:20:00,173.95,179.4,173.25,178.15,68700,552100,NIFTY23N0919200PE,68090.0,569930.0,69.40282750367696,166.93804477554477
2023-10-31 15:25:00,178.15,182.8,174.3,177.95,106250,574900,NIFTY23N0919200PE,71860.0,569115.0,68.75749233749796,167.2114273904139
2023-11-01 09:15:00,175.8,210.95,175.8,179.65,263350,574150,NIFTY23N0919200PE,94050.0,568010.0,71.56658538112512,188.79999999999998
2023-11-01 09:20:00,178.35,187.55,170.3,179.0,79200,568500,NIFTY23N0919200PE,98705.0,565710.0,68.61787608573916,186.52260983797984
2023-11-01 09:25:00,179.0,195.0,179.0,187.95,67650,561700,NIFTY23N0919200PE,101545.0,562500.0,81.63881077244729,186.65356533398344
2023-11-01 09:30:00,187.95,191.5,171.7,178.55,77200,564450,NIFTY23N0919200PE,103345.0,559820.0,52.85017485337728,185.69209239502118
2023-11-01 09:35:00,178.55,182.55,176.0,179.2,38100,567300,NIFTY23N0919200PE,92840.0,559675.0,54.244809037001346,185.22502537266095
2023-11-01 09:40:00,180.1,190.7,175.0,182.8,38650,570350,NIFTY23N0919200PE,84640.0,562875.0,62.0218320973821,185.06117019705158
2023-11-01 09:45:00,182.8,203.45,182.8,200.2,110050,575000,NIFTY23N0919200PE,89300.0,566350.0,81.26296507999126,186.7623850489469
2023-11-01 09:50:00,201.05,208.0,198.8,203.55,40550,587400,NIFTY23N0919200PE,88970.0,569585.0,83.29924846479844,187.70912556838056
2023-11-01 09:55:00,203.55,211.95,199.7,211.0,37700,587300,NIFTY23N0919200PE,85870.0,573105.0,87.17404252843001,188.70321283806234
2023-11-01 10:00:00,211.0,223.05,207.9,218.8,54550,583650,NIFTY23N0919200PE,80700.0,573980.0,90.16143727299236,190.58779843040068
2023-11-01 10:05:00,218.65,221.3,208.5,214.8,75000,592500,NIFTY23N0919200PE,61865.0,575815.0,78.44856933834686,192.65232804232807
2023-11-01 10:10:00,214.8,216.6,205.0,205.9,31750,590700,NIFTY23N0919200PE,57120.0,578035.0,57.6271760786728,193.22615047879617
2023-11-01 10:15:00,204.65,206.65,192.2,195.75,37800,591750,NIFTY23N0919200PE,54135.0,581040.0,41.808360976764895,193.4237349587515
2023-11-01 10:20:00,195.75,206.55,194.65,199.05,26450,601500,NIFTY23N0919200PE,49060.0,584745.0,47.648626623261684,193.60384372869802
2023-11-01 10:25:00,199.05,206.0,197.95,199.7,18650,604400,NIFTY23N0919200PE,47115.0,588455.0,48.911059618697415,193.74630010535293
2023-11-01 10:30:00,199.7,210.0,196.25,207.15,29250,604550,NIFTY23N0919200PE,46175.0,591875.0,62.0294393118684,194.05195438151867
2023-11-01 10:35:00,207.15,215.0,206.3,209.2,31250,609900,NIFTY23N0919200PE,38295.0,595365.0,65.11086112987113,194.52831512399692
2023-11-01 10:40:00,209.05,210.0,196.6,196.6,25800,608850,NIFTY23N0919200PE,36820.0,597510.0,40.10544168699388,194.6840835988119
2023-11-01 10:45:00,196.6,203.8,196.6,201.05,7750,608700,NIFTY23N0919200PE,33825.0,599650.0,48.788071993592105,194.72529033342502
2023-11-01 10:50:00,201.05,201.05,197.0,198.4,16750,606850,NIFTY23N0919200PE,30045.0,601970.0,44.03615139444475,194.78717173085317
2023-11-01 10:55:00,197.0,202.55,192.15,195.3,17200,614100,NIFTY23N0919200PE,24265.0,604130.0,38.5462617072827,194.81591606277507
2023-11-01 11:00:00,195.3,198.1,194.25,196.7,14100,618200,NIFTY23N0919200PE,22500.0,606880.0,42.58682732019893,194.83491108671788
2023-11-01 11:05:00,196.7,206.7,196.4,204.0,25650,620100,NIFTY23N0919200PE,21285.0,609715.0,59.810098403631315,195.0008244589488
2023-11-01 11:10:00,204.0,209.2,200.0,201.2,19050,616450,NIFTY23N0919200PE,20545.0,611210.0,52.28932793291916,195.13709915923783
2023-11-01 11:15:00,201.2,206.0,198.5,203.8,9550,615650,NIFTY23N0919200PE,19635.0,612335.0,58.36594487407592,195.19817407096954
2023-11-01 11:20:00,204.2,208.2,201.1,203.3,19200,617100,NIFTY23N0919200PE,18630.0,613590.0,56.6320789942374,195.3407537260078
2023-11-01 11:25:00,203.3,204.45,197.0,204.45,12600,612400,NIFTY23N0919200PE,16765.0,613840.0,60.04455640663451,195.4089171021119
2023-11-01 11:30:00,204.45,209.7,197.75,198.5,29700,607800,NIFTY23N0919200PE,17155.0,613735.0,39.793661436176734,195.56456489969443
2023-11-01 11:35:00,198.5,204.4,198.3,203.2,16850,608800,NIFTY23N0919200PE,18065.0,613745.0,54.8344027858455,195.64941597514454
2023-11-01 11:40:00,203.2,204.75,198.3,198.3,14450,603450,NIFTY23N0919200PE,17835.0,613405.0,41.36687277091943,195.70336560895942
2023-11-01 11:45:00,198.3,200.25,190.8,197.15,40150,592000,NIFTY23N0919200PE,20130.0,611195.0,38.58662559215121,195.71436642910115
2023-11-01 11:50:00,197.15,202.9,197.15,197.2,11100,589350,NIFTY23N0919200PE,19830.0,608310.0,38.810133247437705,195.7423351158645
2023-11-01 11:55:00,197.2,200.0,194.05,198.8,12750,590500,NIFTY23N0919200PE,18540.0,605350.0,46.58593319124839,195.76003975897663
2023-11-01 12:00:00,198.8,202.5,197.3,202.3,31700,581650,NIFTY23N0919200PE,19805.0,601870.0,60.35988481899075,195.87339244782243
2023-11-01 12:05:00,202.3,202.3,196.5,197.2,5200,578200,NIFTY23N0919200PE,19370.0,598125.0,41.06969411274667,195.88386697435158
2023-11-01 12:10:00,197.2,198.05,193.05,195.5,20900,564800,NIFTY23N0919200PE,19540.0,592895.0,36.24347820923726,195.87866226200626
2023-11-01 12:15:00,195.5,197.0,180.9,190.7,40450,558800,NIFTY23N0919200PE,22325.0,587535.0,25.61827075117162,195.70141109307917
2023-11-01 12:20:00,190.7,192.95,186.8,189.9,13650,557550,NIFTY23N0919200PE,20720.0,582510.0,24.14368552800212,195.64707931404072
2023-11-01 12:25:00,189.9,191.85,185.0,190.6,25250,559300,NIFTY23N0919200PE,21560.0,577560.0,28.636459016949207,195.53675196431172
